resolution,timestamp,actual_x,actual_y,keystone_x,keystone_y,keystone_z,error_x,error_y
16x16,2026-04-15 11:06:44,-13.0,0.0,-11.9869,1.8813,77.8620,1.0131,1.8813
16x16,2026-04-15 11:06:45,-13.0,0.0,-11.9959,1.8600,77.8565,1.0041,1.8600
16x16,2026-04-15 11:06:45,-13.0,0.0,-12.0247,1.8676,77.8268,0.9753,1.8676
16x16,2026-04-15 11:06:45,-13.0,0.0,-11.9847,1.8956,77.8619,1.0153,1.8956
16x16,2026-04-15 11:06:46,-13.0,0.0,-11.9762,1.8965,77.8701,1.0238,1.8965
16x16,2026-04-15 11:06:46,-13.0,0.0,-11.9963,1.8525,77.8573,1.0037,1.8525
16x16,2026-04-15 11:06:47,-13.0,0.0,-12.0126,1.8915,77.8350,0.9874,1.8915
16x16,2026-04-15 11:06:47,-13.0,0.0,-11.9817,1.8374,77.8741,1.0183,1.8374
16x16,2026-04-15 11:06:55,-12.0,0.0,-11.0291,1.8161,78.8186,0.9709,1.8161
16x16,2026-04-15 11:06:55,-12.0,0.0,-11.0436,1.8709,78.7951,0.9564,1.8709
16x16,2026-04-15 11:06:56,-12.0,0.0,-11.0215,1.8439,78.8215,0.9785,1.8439
16x16,2026-04-15 11:06:56,-12.0,0.0,-11.0377,1.8433,78.8056,0.9623,1.8433
16x16,2026-04-15 11:06:56,-12.0,0.0,-11.0434,1.8681,78.7958,0.9566,1.8681
16x16,2026-04-15 11:06:57,-12.0,0.0,-11.0009,1.8430,78.8420,0.9991,1.8430
16x16,2026-04-15 11:06:57,-12.0,0.0,-11.0192,1.8257,78.8269,0.9808,1.8257
16x16,2026-04-15 11:06:58,-12.0,0.0,-11.0381,1.8397,78.8058,0.9619,1.8397
16x16,2026-04-15 11:06:58,-12.0,0.0,-11.0266,1.8340,78.8182,0.9734,1.8340
16x16,2026-04-15 11:06:58,-12.0,0.0,-11.0209,1.8813,78.8157,0.9791,1.8813
16x16,2026-04-15 11:07:06,-11.0,0.0,-10.0364,1.9164,79.7786,0.9636,1.9164
16x16,2026-04-15 11:07:06,-11.0,0.0,-10.0843,1.9231,79.7302,0.9157,1.9231
16x16,2026-04-15 11:07:07,-11.0,0.0,-10.0748,1.8281,79.7573,0.9252,1.8281
16x16,2026-04-15 11:07:07,-11.0,0.0,-10.0885,1.8756,79.7350,0.9115,1.8756
16x16,2026-04-15 11:07:07,-11.0,0.0,-10.0724,1.8524,79.7552,0.9276,1.8524
16x16,2026-04-15 11:07:08,-11.0,0.0,-10.0485,1.9083,79.7682,0.9515,1.9083
16x16,2026-04-15 11:07:08,-11.0,0.0,-10.0691,1.8726,79.7547,0.9309,1.8726
16x16,2026-04-15 11:07:09,-11.0,0.0,-10.0373,1.8959,79.7816,0.9627,1.8959
16x16,2026-04-15 11:07:09,-11.0,0.0,-10.0572,1.8946,79.7623,0.9428,1.8946
